incident_id,case_number,report_date,report_time,occurred_date,occurred_time,crime_type,crime_category,ucr_code,crime_severity,premises_type,location_description,latitude,longitude,district,beat,neighborhood,zip_code,ward,victim_count,victim_age_group,victim_gender,victim_race,suspect_count,suspect_age_group,suspect_gender,suspect_race,arrest_made,arrest_date,charges_filed,case_status,clearance_type,weapon_used,domestic_related,gang_related,hate_crime,property_damage,estimated_loss,stolen_vehicles,recovered_property,officer_id,responding_officers,investigation_hours,witnesses,evidence_collected,video_footage,day_of_week,time_category,season,month,year,is_holiday,weather,temperature_f,reported_by,priority_level,arrest_date_status,arrest_status
INC00003018,2023-003018,2023-08-06,07:30:00,2023-08-04,21:06:00,Theft,Property,1Z,Felony,Convenience Store,5551 Maple St,40.598936,-73.827467,Central,8C,Eastbrook,66009,5,4,45-54,Male,Unknown,0,55+,Unknown,Unknown,Yes,,Yes,Under Investigation,Exceptional,Unknown,No,No,No,No,21387,0,No,OFF0333,3,150,2,Yes,No,Tuesday,Night,Summer,August,2023,No,Clear,62,Third Party,Medium,Not Applicable / Pending,Pending
INC00003019,2023-003019,2023-06-27,03:13:00,2023-06-25,02:38:00,Drug Offense,Other,2O,Misdemeanor,Park,2381 Pine St,40.553871,-74.117448,Downtown,14A,Eastbrook,36668,2,1,18-24,Unknown,Other,0,18-24,Male,Unknown,Yes,,No,Closed - Unfounded,Unknown,Unknown,Yes,No,No,No,0,0,Yes,OFF0065,3,91,3,No,No,Thursday,Night,Summer,June,2023,No,Fog,52,Third Party,Low,Not Applicable / Pending,Pending
INC00003020,2023-003020,2023-11-11,20:28:00,2023-11-11,12:47:00,Weapons Violation,Other,1N,Felony,Residence,9825 Maple St,40.903574,-73.775443,South,7E,Riverside,44047,11,4,18-24,Female,Other,1,Unknown,Female,Asian,Yes,,No,Suspended,Unknown,Firearm,Yes,No,No,No,0,0,No,OFF0431,2,131,3,Yes,Yes,Monday,Afternoon,Fall,November,2023,No,Clear,70,Anonymous,High,Not Applicable / Pending,Pending
INC00003021,2023-003021,2023-12-22,12:06:00,2023-12-17,19:38:00,Arson,Other,9B,Misdemeanor,School,20 Pine St,40.961379,-73.815764,East,1E,Oak Park,15746,11,2,55-64,Unknown,Unknown,3,0-17,Unknown,Other,No,,No,Open,Exceptional,Unknown,No,No,No,Yes,46366,0,No,OFF0326,1,21,3,No,No,Sunday,Evening,Winter,December,2023,No,Fog,62,Victim,Medium,Not Applicable / Pending,Not Applicable
INC00003022,2023-003022,2023-09-26,12:22:00,2023-09-23,11:31:00,Cybercrime,Other,2M,Misdemeanor,Commercial,1226 Main St,40.633854,-74.231806,East,6D,Harbor District,63555,5,3,45-54,Female,Black,1,Unknown,Unknown,Unknown,No,,Yes,Under Investigation,Unknown,Unknown,No,No,No,Yes,0,0,Yes,OFF0016,2,63,0,No,No,Thursday,Morning,Fall,September,2023,Yes,Cloudy,60,Third Party,Medium,Not Applicable / Pending,Not Applicable
INC00003023,2023-003023,2023-03-09,19:31:00,2023-03-08,02:55:00,Fraud,Other,1G,Felony,Parking Lot,4302 Oak St,40.564771,-74.104336,North,16A,Downtown Core,50431,4,3,0-17,Female,White,3,Unknown,Female,Asian,No,,No,Under Investigation,Unknown,Unknown,No,No,No,No,0,0,No,OFF0037,2,55,1,Yes,No,Saturday,Night,Spring,March,2023,No,Fog,42,Anonymous,Medium,Not Applicable / Pending,Not Applicable
INC00003024,2023-003024,2023-06-26,18:31:00,2023-06-24,07:36:00,DUI,Other,4R,Misdemeanor,Residence,2708 Elm St,40.951206,-73.985444,Suburbs,2D,Eastbrook,78618,6,3,Unknown,Female,Unknown,2,Unknown,Male,Black,No,,Yes,Suspended,Arrest,Unknown,No,No,No,Yes,0,0,Yes,OFF0474,3,133,2,Yes,No,Wednesday,Morning,Summer,June,2023,No,Clear,48,Anonymous,High,Not Applicable / Pending,Not Applicable
INC00003025,2023-003025,2023-02-05,17:07:00,2023-02-01,11:31:00,DUI,Other,4R,Felony,Transit,6407 Oak St,40.475414,-73.872126,Central,12E,Oak Park,73421,12,2,35-44,Male,Asian,2,0-17,Male,Unknown,No,,Yes,Closed - Cleared,Unfounded,Unknown,Yes,No,No,No,0,0,No,OFF0148,2,29,0,No,No,Tuesday,Morning,Winter,February,2023,No,Clear,63,Officer,Low,Not Applicable / Pending,Not Applicable
INC00003026,2023-003026,2023-08-01,07:53:00,2023-07-31,06:41:00,Drug Offense,Other,3B,Misdemeanor,Mall,5044 Pine St,40.502785,-74.246796,Suburbs,17B,Hillside,68601,6,2,45-54,Unknown,Other,3,Unknown,Unknown,Unknown,No,,No,Under Investigation,Unfounded,Firearm,No,No,No,No,0,0,No,OFF0404,3,62,0,Yes,No,Thursday,Morning,Summer,August,2023,No,Rain,46,Anonymous,High,Not Applicable / Pending,Not Applicable
INC00003027,2023-003027,2023-03-16,13:20:00,2023-03-13,17:31:00,Robbery,Property,4W,Misdemeanor,Park,7221 Oak St,40.585804,-74.03107,Downtown,2E,Midtown,81961,14,1,55-64,Male,Asian,0,Unknown,Male,White,Yes,2023-06-07,No,Closed - Cleared,Unknown,Unknown,No,Yes,No,Yes,0,0,No,OFF0239,2,142,1,No,Yes,Saturday,Evening,Spring,March,2023,No,Clear,47,Witness,High,Recorded,Completed
INC00003028,2023-003028,2023-05-12,01:36:00,2023-05-06,10:03:00,Weapons Violation,Other,2H,Infraction,Convenience Store,5731 Cedar St,40.592551,-73.827727,Suburbs,19B,Southview,52526,15,1,18-24,Female,Asian,2,35-44,Unknown,Other,Yes,2023-07-22,Yes,Suspended,Unfounded,Unknown,Yes,No,No,No,0,0,Yes,OFF0162,2,188,1,Yes,No,Sunday,Morning,Spring,May,2023,No,Clear,71,Third Party,Low,Recorded,Completed
INC00003029,2023-003029,2023-05-02,01:06:00,2023-04-30,21:41:00,Assault,Violent,9Q,Felony,School,5608 Oak St,40.719846,-73.797185,South,16E,Hillside,91051,15,4,0-17,Female,Hispanic,0,Unknown,Unknown,Unknown,No,,No,Closed - Cleared,Unknown,Other,Yes,No,No,No,8807,0,No,OFF0129,1,138,4,Yes,No,Thursday,Night,Spring,May,2023,No,Snow,35,Witness,High,Not Applicable / Pending,Not Applicable
INC00003030,2023-003030,2023-03-20,17:22:00,2023-03-18,16:57:00,Assault,Violent,4W,Felony,Bank,136 Maple St,40.94123,-73.875427,West,18C,Eastbrook,33255,12,2,65+,Male,Other,2,Unknown,Unknown,Unknown,Yes,,No,Closed - Unfounded,Exceptional,Unknown,Yes,No,No,Yes,31145,0,No,OFF0402,2,137,1,No,No,Wednesday,Afternoon,Spring,March,2023,No,Fog,57,Officer,Medium,Not Applicable / Pending,Pending
INC00003031,2023-003031,2023-07-17,18:19:00,2023-07-14,23:03:00,Burglary,Property,6N,Felony,Hospital,1084 Oak St,40.815493,-73.783035,South,2A,Southview,69428,4,2,45-54,Male,Hispanic,0,35-44,Male,Unknown,Yes,,Yes,Closed - Arrested,Unknown,Unknown,No,No,No,No,40503,0,Yes,OFF0128,2,72,1,No,No,Wednesday,Night,Summer,July,2023,No,Snow,84,Officer,Medium,Not Applicable / Pending,Pending
INC00003032,2023-003032,2023-07-25,19:40:00,2023-07-23,12:55:00,Fraud,Other,5G,Infraction,Bank,791 Maple St,40.796632,-74.187015,South,12D,Westside,14972,9,2,65+,Female,Hispanic,1,25-34,Male,Unknown,Yes,,No,Closed - Cleared,Unknown,Unknown,No,No,No,No,27973,0,Yes,OFF0197,1,82,4,No,No,Thursday,Afternoon,Summer,July,2023,No,Fog,37,Officer,Medium,Not Applicable / Pending,Pending
INC00003033,2023-003033,2023-04-25,14:30:00,2023-04-25,23:30:00,Drug Offense,Other,5H,Misdemeanor,Restaurant,9233 Maple St,40.910793,-73.834472,Suburbs,11C,Riverside,44823,7,4,45-54,Unknown,Black,0,25-34,Unknown,White,No,,No,Closed - Cleared,Exceptional,Knife,No,Yes,No,No,33610,0,No,OFF0202,1,148,1,No,No,Thursday,Night,Spring,April,2023,No,Fog,67,Third Party,Medium,Not Applicable / Pending,Not Applicable
INC00003034,2023-003034,2023-04-05,10:03:00,2023-04-04,23:30:00,Burglary,Property,2N,Infraction,Hospital,9475 Pine St,40.906066,-74.168299,Central,17E,Eastbrook,87272,5,3,18-24,Male,Asian,3,0-17,Female,Unknown,No,,Yes,Closed - Arrested,Unknown,Unknown,No,No,No,Yes,0,0,Yes,OFF0154,2,8,4,No,Yes,Friday,Night,Spring,April,2023,No,Clear,45,Officer,Low,Not Applicable / Pending,Not Applicable
INC00003035,2023-003035,2023-06-30,00:21:00,2023-06-25,05:33:00,Sexual Assault,Violent,7C,Misdemeanor,Street,8786 Oak St,40.84651,-73.948653,South,12B,Hillside,73024,3,3,65+,Unknown,Asian,2,55+,Male,Asian,No,,Yes,Suspended,Unknown,Unknown,No,No,No,Yes,0,0,No,OFF0423,2,101,0,Yes,No,Sunday,Morning,Summer,July,2023,No,Fog,46,Witness,Medium,Not Applicable / Pending,Not Applicable
INC00003036,2023-003036,2023-02-15,06:54:00,2023-02-15,22:12:00,DUI,Other,8S,Felony,Hospital,3127 Oak St,40.735192,-73.926785,Downtown,11A,Southview,38589,6,1,65+,Male,White,1,Unknown,Male,Unknown,Yes,2023-05-16,Yes,Closed - Cleared,Unknown,Unknown,No,No,No,Yes,0,0,No,OFF0124,1,156,3,Yes,Yes,Friday,Night,Winter,February,2023,No,Clear,34,Anonymous,Medium,Recorded,Completed
INC00003037,2023-003037,2023-04-15,13:30:00,2023-04-08,05:43:00,Vehicle Theft,Property,8N,Misdemeanor,Other,1468 Pine St,40.529698,-74.2253,Downtown,6D,Northgate,40675,2,1,45-54,Male,Hispanic,1,25-34,Female,Hispanic,No,,No,Closed - Unfounded,Unfounded,Unknown,No,No,No,No,21480,1,No,OFF0076,3,186,4,No,Yes,Monday,Morning,Spring,April,2023,No,Fog,81,Officer,Medium,Not Applicable / Pending,Not Applicable
INC00003038,2023-003038,2023-02-06,21:55:00,2023-02-03,01:34:00,Weapons Violation,Other,5Z,Misdemeanor,Street,1362 Maple St,40.771753,-73.922696,Central,4D,Downtown Core,55441,11,2,0-17,Female,Unknown,1,Unknown,Unknown,Hispanic,Yes,,Yes,Open,Unfounded,Blunt Object,No,No,No,No,8340,0,Yes,OFF0453,1,18,3,Yes,Yes,Wednesday,Night,Winter,February,2023,No,Clear,33,Victim,Low,Not Applicable / Pending,Pending
INC00003039,2023-003039,2023-05-04,02:25:00,2023-04-29,20:14:00,Robbery,Property,9H,Felony,Transit,802 Oak St,40.534844,-73.840881,North,14A,Downtown Core,70852,14,4,65+,Unknown,Other,2,Unknown,Female,Unknown,No,,No,Closed - Arrested,Unknown,Unknown,No,No,No,No,0,0,No,OFF0002,3,53,1,Yes,Yes,Saturday,Evening,Spring,May,2023,No,Snow,42,Officer,Low,Not Applicable / Pending,Not Applicable
INC00003040,2023-003040,2023-04-18,21:07:00,2023-04-12,15:21:00,DUI,Other,9F,Infraction,Street,5205 Cedar St,40.492081,-74.243268,East,12B,Westside,34034,12,1,45-54,Female,Asian,2,18-24,Female,Other,No,,No,Closed - Unfounded,Exceptional,Unknown,No,No,No,No,47522,0,No,OFF0335,1,20,1,Yes,Yes,Thursday,Afternoon,Spring,April,2023,No,Snow,73,Officer,High,Not Applicable / Pending,Not Applicable
INC00003041,2023-003041,2023-02-04,03:01:00,2023-02-04,19:54:00,Drug Offense,Other,1K,Infraction,Convenience Store,4534 Maple St,40.534452,-74.199662,West,20A,Riverside,18833,15,2,35-44,Female,Other,2,35-44,Female,Unknown,No,,No,Closed - Cleared,Arrest,Unknown,No,No,No,No,23102,0,No,OFF0298,3,97,0,Yes,No,Monday,Evening,Winter,February,2023,Yes,Clear,43,Anonymous,Medium,Not Applicable / Pending,Not Applicable
INC00003042,2023-003042,2023-07-15,15:53:00,2023-07-15,11:28:00,Sexual Assault,Violent,2Y,Misdemeanor,Street,9049 Cedar St,40.574246,-73.920142,Suburbs,11A,Downtown Core,12070,10,2,Unknown,Male,Hispanic,1,Unknown,Unknown,White,No,,Yes,Closed - Cleared,Unfounded,Blunt Object,No,No,No,No,29063,0,Yes,OFF0352,1,80,4,No,Yes,Monday,Morning,Summer,July,2023,No,Rain,58,Officer,Medium,Not Applicable / Pending,Not Applicable
INC00003043,2023-003043,2023-07-13,18:31:00,2023-07-10,06:20:00,Arson,Other,9T,Infraction,Park,8658 Maple St,40.677347,-73.958323,North,20C,Downtown Core,44519,3,3,18-24,Male,White,1,55+,Unknown,White,No,,No,Closed - Arrested,Unfounded,Knife,Yes,No,No,Yes,0,0,Yes,OFF0089,2,143,0,No,No,Saturday,Morning,Summer,July,2023,No,Clear,89,Officer,Medium,Not Applicable / Pending,Not Applicable
INC00003044,2023-003044,2023-09-24,03:50:00,2023-09-24,17:47:00,Sexual Assault,Violent,1O,Felony,Street,534 Cedar St,40.763916,-73.818859,East,9A,Northgate,94666,9,3,35-44,Unknown,Unknown,0,Unknown,Unknown,Unknown,No,,Yes,Under Investigation,Unknown,Unknown,No,No,No,Yes,0,0,No,OFF0076,1,111,4,Yes,Yes,Tuesday,Evening,Fall,September,2023,No,Fog,78,Officer,Low,Not Applicable / Pending,Not Applicable
INC00003045,2023-003045,2023-05-06,13:41:00,2023-05-01,01:50:00,Fraud,Other,6J,Felony,Gas Station,8862 Maple St,40.768064,-74.117179,East,15D,Riverside,70451,3,3,25-34,Female,White,3,0-17,Male,Unknown,No,,No,Closed - Arrested,Unknown,Unknown,No,No,No,No,0,0,No,OFF0236,2,68,0,No,No,Monday,Night,Spring,May,2023,No,Rain,33,Officer,High,Not Applicable / Pending,Not Applicable
INC00003046,2023-003046,2023-10-11,17:10:00,2023-10-08,15:16:00,Weapons Violation,Other,5G,Felony,Office,8236 Maple St,40.872033,-73.76475,Downtown,13C,Oak Park,95071,2,1,Unknown,Female,Unknown,0,Unknown,Male,Unknown,Yes,,No,Under Investigation,Unknown,Unknown,No,No,No,No,0,0,No,OFF0265,3,47,3,No,No,Friday,Afternoon,Fall,October,2023,No,Rain,42,Victim,Medium,Not Applicable / Pending,Pending
INC00003047,2023-003047,2023-06-17,19:41:00,2023-06-15,07:22:00,Vandalism,Other,7Y,Infraction,Residence,72 Main St,40.510951,-73.796363,West,19D,Hillside,98468,9,3,0-17,Male,Other,1,18-24,Unknown,Unknown,Yes,,No,Closed - Unfounded,Arrest,Unknown,No,No,No,No,0,0,Yes,OFF0388,3,86,3,Yes,Yes,Monday,Morning,Summer,June,2023,No,Clear,37,Anonymous,Medium,Not Applicable / Pending,Pending
INC00003048,2023-003048,2023-07-18,06:54:00,2023-07-17,20:18:00,Burglary,Property,1J,Misdemeanor,School,9892 Pine St,40.478478,-74.0847,Downtown,15B,Northgate,77074,8,1,55-64,Unknown,Other,1,Unknown,Unknown,Unknown,No,,No,Closed - Arrested,Unknown,Unknown,No,No,No,No,2687,0,No,OFF0383,3,139,4,No,Yes,Thursday,Evening,Summer,July,2023,No,Cloudy,63,Victim,High,Not Applicable / Pending,Not Applicable
INC00003049,2023-003049,2023-06-05,20:57:00,2023-05-31,06:22:00,Robbery,Property,3Q,Felony,Other,8600 Maple St,40.522112,-74.088274,Downtown,2E,Southview,95590,1,2,18-24,Unknown,Hispanic,3,Unknown,Female,Asian,Yes,,No,Open,Unknown,Knife,Yes,No,No,Yes,0,0,No,OFF0088,1,198,1,Yes,Yes,Wednesday,Morning,Summer,June,2023,No,Rain,75,Third Party,High,Not Applicable / Pending,Pending
INC00003050,2023-003050,2023-07-02,15:36:00,2023-06-29,00:59:00,DUI,Other,4Y,Infraction,Other,6753 Pine St,40.746775,-74.169849,Central,19A,Southview,44041,10,4,25-34,Unknown,Other,1,Unknown,Male,Other,No,,No,Open,Arrest,Firearm,No,No,No,Yes,16835,0,No,OFF0057,1,23,1,No,Yes,Tuesday,Night,Summer,July,2023,No,Snow,84,Witness,Medium,Not Applicable / Pending,Not Applicable
INC00003051,2023-003051,2023-02-22,10:14:00,2023-02-20,22:06:00,Vandalism,Other,2X,Infraction,Commercial,4824 Main St,40.749179,-74.050004,South,6B,Westside,61866,12,3,0-17,Male,Asian,3,0-17,Unknown,Unknown,Yes,,No,Closed - Arrested,Unknown,Unknown,No,No,No,No,0,0,No,OFF0190,1,18,2,No,No,Friday,Night,Winter,February,2023,No,Fog,60,Third Party,High,Not Applicable / Pending,Pending
INC00003052,2023-003052,2023-01-09,22:58:00,2023-01-06,08:22:00,Domestic Violence,Other,8M,Misdemeanor,Bank,7407 Elm St,40.616164,-74.177054,East,7C,Harbor District,26697,9,3,Unknown,Unknown,Hispanic,0,35-44,Unknown,Unknown,Yes,,No,Closed - Cleared,Unfounded,Unknown,No,No,No,No,0,0,No,OFF0018,1,1,4,Yes,No,Wednesday,Morning,Winter,January,2023,No,Fog,37,Victim,Medium,Not Applicable / Pending,Pending
INC00003053,2023-003053,2023-01-12,08:33:00,2023-01-09,13:29:00,Vehicle Theft,Property,9G,Felony,Residence,7157 Elm St,40.913777,-73.820168,Downtown,12C,Midtown,62540,3,1,35-44,Unknown,Hispanic,1,Unknown,Unknown,Hispanic,Yes,2023-03-04,No,Closed - Unfounded,Unknown,Unknown,No,No,No,No,25047,1,No,OFF0427,3,7,4,Yes,No,Saturday,Afternoon,Winter,January,2023,No,Cloudy,54,Third Party,Low,Recorded,Completed
INC00003054,2023-003054,2023-04-20,09:44:00,2023-04-14,19:36:00,Assault,Violent,4Q,Misdemeanor,Residence,2803 Maple St,40.614916,-74.1229,Downtown,8C,Westside,65253,6,4,65+,Unknown,Unknown,3,35-44,Unknown,Unknown,No,,Yes,Closed - Cleared,Unknown,Knife,No,No,No,Yes,0,0,No,OFF0072,3,33,4,Yes,No,Saturday,Evening,Spring,April,2023,No,Clear,69,Witness,Medium,Not Applicable / Pending,Not Applicable
INC00003055,2023-003055,2023-10-10,14:18:00,2023-10-04,14:52:00,Fraud,Other,7W,Misdemeanor,Transit,8502 Cedar St,40.527807,-73.75916,Central,2B,Oak Park,84907,5,2,35-44,Male,Hispanic,0,18-24,Male,Unknown,No,,Yes,Closed - Unfounded,Unknown,Unknown,No,No,No,Yes,0,0,No,OFF0479,1,171,2,No,Yes,Thursday,Afternoon,Fall,October,2023,No,Snow,77,Witness,High,Not Applicable / Pending,Not Applicable
INC00003056,2023-003056,2023-09-13,21:05:00,2023-09-07,04:53:00,DUI,Other,3P,Infraction,Mall,4280 Cedar St,40.714293,-74.220572,South,17B,Oak Park,43568,5,1,35-44,Male,Unknown,1,35-44,Male,Asian,No,,Yes,Closed - Arrested,Exceptional,Unknown,No,No,No,Yes,0,0,No,OFF0230,1,24,4,No,Yes,Friday,Night,Fall,September,2023,No,Rain,62,Third Party,High,Not Applicable / Pending,Not Applicable
INC00003057,2023-003057,2023-09-24,09:26:00,2023-09-23,07:06:00,DUI,Other,1Z,Misdemeanor,Restaurant,9986 Main St,40.563207,-73.997952,North,12E,Southview,36329,2,1,25-34,Female,Unknown,2,0-17,Male,Unknown,No,,Yes,Under Investigation,Unknown,Other,No,No,No,No,0,0,No,OFF0470,1,116,3,No,No,Tuesday,Morning,Fall,September,2023,No,Rain,62,Witness,High,Not Applicable / Pending,Not Applicable
INC00003058,2023-003058,2023-12-25,20:06:00,2023-12-22,07:38:00,Cybercrime,Other,1Q,Infraction,Convenience Store,1924 Elm St,40.535231,-73.898573,Suburbs,17C,Downtown Core,46359,13,1,45-54,Female,Other,2,18-24,Unknown,Asian,No,,Yes,Closed - Cleared,Unknown,Unknown,Yes,No,No,No,0,0,Yes,OFF0316,2,128,2,Yes,No,Wednesday,Morning,Winter,December,2023,No,Rain,82,Anonymous,Medium,Not Applicable / Pending,Not Applicable
INC00003059,2023-003059,2023-05-09,14:14:00,2023-05-04,21:16:00,Weapons Violation,Other,8B,Misdemeanor,Transit,856 Elm St,40.819166,-73.814179,South,5C,Harbor District,62930,11,2,Unknown,Unknown,Hispanic,2,25-34,Unknown,Asian,No,,Yes,Closed - Cleared,Unknown,Unknown,No,No,No,Yes,18872,0,No,OFF0157,2,76,3,Yes,No,Thursday,Night,Spring,May,2023,No,Fog,55,Officer,Medium,Not Applicable / Pending,Not Applicable
INC00003060,2023-003060,2023-12-17,22:49:00,2023-12-13,17:46:00,Theft,Property,7N,Misdemeanor,Mall,4794 Elm St,40.615022,-73.828058,Downtown,7B,Downtown Core,98927,6,4,18-24,Unknown,Black,1,Unknown,Female,Black,No,,No,Open,Exceptional,Unknown,No,No,No,No,24590,0,Yes,OFF0215,3,149,4,No,Yes,Tuesday,Evening,Winter,December,2023,No,Clear,77,Anonymous,Low,Not Applicable / Pending,Not Applicable
INC00003061,2023-003061,2023-01-14,16:06:00,2023-01-12,04:47:00,Weapons Violation,Other,1A,Felony,Street,1773 Cedar St,40.732409,-74.079925,Suburbs,7C,Eastbrook,98454,3,1,25-34,Male,Asian,1,Unknown,Unknown,White,No,,No,Suspended,Arrest,Firearm,No,No,No,Yes,17816,0,No,OFF0033,1,197,1,Yes,No,Monday,Night,Winter,January,2023,No,Fog,53,Officer,High,Not Applicable / Pending,Not Applicable
INC00003062,2023-003062,2023-09-01,05:54:00,2023-08-29,10:25:00,Theft,Property,1U,Felony,Office,515 Main St,40.626151,-73.840943,West,3E,Oak Park,18249,5,4,18-24,Male,Other,0,Unknown,Male,Hispanic,Yes,,No,Closed - Unfounded,Unknown,Unknown,No,Yes,No,Yes,21895,0,Yes,OFF0319,2,38,4,No,No,Sunday,Morning,Fall,September,2023,No,Cloudy,78,Officer,Medium,Not Applicable / Pending,Pending
INC00003063,2023-003063,2023-02-10,06:27:00,2023-02-05,09:25:00,Burglary,Property,3W,Misdemeanor,Office,3682 Oak St,40.463378,-73.844388,Downtown,8B,Midtown,78387,14,1,45-54,Male,White,3,55+,Female,White,No,,No,Closed - Arrested,Unknown,Unknown,No,No,No,Yes,0,0,Yes,OFF0226,1,124,1,Yes,Yes,Sunday,Morning,Winter,February,2023,No,Clear,66,Victim,Low,Not Applicable / Pending,Not Applicable
INC00003064,2023-003064,2023-02-22,16:44:00,2023-02-16,11:41:00,Vandalism,Other,1O,Felony,Restaurant,8806 Elm St,40.797514,-73.988602,Suburbs,19D,Hillside,93632,13,1,0-17,Female,White,1,45-54,Unknown,White,Yes,,No,Closed - Arrested,Unfounded,Unknown,No,No,No,No,0,0,No,OFF0370,1,185,3,No,No,Friday,Morning,Winter,February,2023,No,Rain,42,Officer,Medium,Not Applicable / Pending,Pending
INC00003065,2023-003065,2023-12-20,09:29:00,2023-12-17,21:53:00,Sexual Assault,Violent,7S,Felony,Transit,1476 Pine St,40.702036,-74.134355,Downtown,18D,Northgate,51276,9,3,45-54,Unknown,Hispanic,2,45-54,Unknown,Hispanic,No,,No,Open,Unknown,Unknown,No,No,No,Yes,36618,0,Yes,OFF0329,1,163,2,Yes,No,Friday,Night,Winter,December,2023,No,Cloudy,82,Third Party,Low,Not Applicable / Pending,Not Applicable
INC00003066,2023-003066,2023-05-31,01:24:00,2023-05-29,13:46:00,Assault,Violent,8D,Misdemeanor,Other,5015 Maple St,40.659103,-74.204815,East,16B,Riverside,63067,14,1,Unknown,Female,Asian,2,Unknown,Female,Unknown,Yes,2023-07-02,No,Closed - Cleared,Exceptional,Unknown,No,No,No,No,49374,0,No,OFF0487,3,160,0,No,No,Friday,Afternoon,Summer,June,2023,No,Snow,52,Witness,Medium,Recorded,Completed
INC00003067,2023-003067,2023-02-13,04:36:00,2023-02-12,06:12:00,Sexual Assault,Violent,7J,Infraction,Convenience Store,9510 Pine St,40.530935,-74.174798,Central,1E,Northgate,52152,6,3,Unknown,Male,Asian,3,Unknown,Unknown,Black,Yes,,No,Suspended,Exceptional,Unknown,No,No,No,Yes,0,0,No,OFF0087,1,116,2,Yes,Yes,Wednesday,Morning,Winter,February,2023,No,Clear,83,Anonymous,Low,Not Applicable / Pending,Pending
INC00003068,2023-003068,2023-08-08,01:19:00,2023-08-05,08:11:00,Homicide,Violent,9B,Misdemeanor,Residence,7021 Maple St,40.833975,-74.03752,North,14A,Westside,79309,6,2,55-64,Unknown,White,3,0-17,Male,Asian,Yes,2023-10-20,No,Under Investigation,Unknown,Knife,No,No,No,No,0,0,No,OFF0026,1,98,1,No,Yes,Thursday,Morning,Summer,August,2023,No,Clear,52,Witness,Low,Recorded,Completed
INC00003069,2023-003069,2023-08-11,19:13:00,2023-08-09,00:06:00,Domestic Violence,Other,9G,Felony,Transit,1151 Maple St,40.534121,-73.901723,Central,15A,Oak Park,73315,8,3,18-24,Male,White,0,18-24,Unknown,Unknown,No,,Yes,Open,Unfounded,Firearm,No,Yes,No,No,31874,0,No,OFF0490,2,24,2,Yes,No,Sunday,Night,Summer,August,2023,No,Cloudy,85,Officer,Low,Not Applicable / Pending,Not Applicable
INC00003070,2023-003070,2023-12-11,09:10:00,2023-12-05,19:00:00,Weapons Violation,Other,9V,Felony,Park,6712 Elm St,40.890296,-74.251399,East,14E,Downtown Core,42853,3,3,65+,Male,Black,2,45-54,Unknown,Unknown,Yes,2024-01-14,No,Under Investigation,Unfounded,Blunt Object,No,No,No,No,32460,0,Yes,OFF0493,1,21,0,No,No,Wednesday,Evening,Winter,December,2023,No,Fog,55,Officer,High,Recorded,Completed
INC00003071,2023-003071,2023-05-17,19:31:00,2023-05-15,08:50:00,Fraud,Other,6D,Infraction,Gas Station,2080 Maple St,40.802517,-74.200335,North,8E,Westside,95627,15,4,Unknown,Male,White,3,18-24,Female,Unknown,No,,No,Closed - Cleared,Unknown,Other,No,No,No,No,0,0,No,OFF0291,2,15,1,No,Yes,Friday,Morning,Spring,May,2023,No,Clear,76,Witness,Medium,Not Applicable / Pending,Not Applicable
INC00003072,2023-003072,2023-05-02,01:00:00,2023-04-29,14:40:00,Homicide,Violent,9V,Infraction,Restaurant,9740 Elm St,40.777998,-73.917522,Downtown,20E,Eastbrook,25420,5,2,35-44,Male,Hispanic,0,35-44,Unknown,Hispanic,No,,No,Under Investigation,Unfounded,Blunt Object,Yes,No,No,No,23518,0,No,OFF0342,1,61,4,Yes,Yes,Thursday,Afternoon,Spring,May,2023,No,Fog,39,Witness,Low,Not Applicable / Pending,Not Applicable
INC00003073,2023-003073,2023-02-05,13:42:00,2023-02-02,22:22:00,Sexual Assault,Violent,9R,Felony,Transit,4042 Maple St,40.870214,-74.218468,South,14D,Hillside,53570,8,1,65+,Unknown,Unknown,2,18-24,Male,Unknown,No,,No,Under Investigation,Unknown,Unknown,No,No,No,No,0,0,No,OFF0126,3,195,1,Yes,Yes,Tuesday,Night,Winter,February,2023,No,Cloudy,48,Victim,Medium,Not Applicable / Pending,Not Applicable
INC00003074,2023-003074,2023-05-10,21:54:00,2023-05-05,02:06:00,Burglary,Property,3Y,Felony,Other,9880 Oak St,40.888403,-73.963522,Suburbs,15B,Hillside,18624,3,1,65+,Female,Other,1,55+,Unknown,Unknown,Yes,,No,Closed - Arrested,Arrest,Unknown,No,Yes,No,Yes,0,0,Yes,OFF0443,3,30,3,Yes,Yes,Friday,Night,Spring,May,2023,No,Fog,61,Victim,Low,Not Applicable / Pending,Pending
